cluster,lat,lon,canal,accion_sugerida,promedio_transacciones_red,clientes_afectados,departamento,provincia,distrito,perfil_top,oportunidad_clientes_nominas,pct_digital,ingreso_prom,edad_prom,diagnostico,%Participacion_General_BBVA,%Participacion_PN_BBVA,%Participacion_PYME_BBVA,Ranking_General,Ranking_PN,Ranking_PYME
467,-11.948144542436221,-76.72457687738182,agente,nuevo_punto,0.0,1951,LIMA,LIMA,LURIGANCHO,Real,7,1,1,1,"[""Zona con 1.951 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 7 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.29,0.24,1328,1234,494
468,-12.163739224434067,-77.02242681794566,agente,nuevo_punto,0.0,2366,LIMA,LIMA,CHORRILLOS,Real,0,1,1,1,"[""Zona con 2.366 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.26,0.33,1145,1004,591
469,-12.514080582680563,-76.73374149093763,agente,nuevo_punto,0.0,2328,LIMA,CAÃ‘ETE,CHILCA,Real,0,1,1,1,"[""Zona con 2.328 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
470,-12.002043212935682,-77.10949064672585,agente,nuevo_punto,0.0,2032,LIMA,CALLAO,CALLAO,Real,0,1,1,1,"[""Zona con 2.032 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
471,-11.885262760186851,-75.34988484401033,agente,nuevo_punto,0.0,2312,JUNIN,JAUJA,SINCOS,Real,0,1,1,1,"[""Zona con 2.312 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
472,-12.006534768810639,-77.01326220438985,agente,nuevo_punto,0.0,2256,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Real,19,1,1,1,"[""Zona con 2.256 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 19 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.23,1276,1186,478
473,-7.245485541358249,-76.82538762649574,agente,nuevo_punto,0.0,2314,SAN MARTIN,SAN MARTIN,MORALES,Real,0,1,1,1,"[""Zona con 2.314 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.35,0.36,0.24,1615,1560,490
474,-16.349869299892205,-72.18351086047798,agente,nuevo_punto,0.0,2145,AREQUIPA,CAYLLOMA,MAJES,Real,0,1,1,1,"[""Zona con 2.145 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.32,0.13,1356,1435,305
475,-11.543904513690265,-77.20571908906186,agente,nuevo_punto,0.0,2558,LIMA,HUARAL,HUARAL,Real,0,1,1,1,"[""Zona con 2.558 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.18,1083,992,401
476,-12.011026324685595,-77.04992065861308,agente,nuevo_punto,0.0,2341,LIMA,LIMA,INDEPENDENCIA,Real,0,1,1,1,"[""Zona con 2.341 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.25,0.1,1095,988,245
477,-7.407181552856631,-79.56560707968292,agente,nuevo_punto,0.0,1834,LA LIBERTAD,PACASMAYO,PACASMAYO,Real,0,1,1,1,"[""Zona con 1.834 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.34,0.36,0.11,1590,1569,270
478,-12.231112562558394,-76.92161606883174,agente,nuevo_punto,254.0,2105,LIMA,LIMA,VILLA EL SALVADOR,Real,0,1,1,1,"[""Zona con 2.105 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1167,1107,329
479,-11.993060101185772,-77.09574372639213,agente,nuevo_punto,0.0,2263,LIMA,LIMA,SAN MARTIN DE PORRES,Real,0,1,1,1,"[""Zona con 2.263 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.06,1062,1069,152
480,-8.390832289471795,-74.53423423754325,agente,nuevo_punto,0.0,2295,UCAYALI,CORONEL PORTILLO,CALLERIA,Real,0,1,1,1,"[""Zona con 2.295 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
481,-12.028992548185414,-76.8849576146085,agente,nuevo_punto,0.0,1857,LIMA,LIMA,ATE,Real,0,1,1,1,"[""Zona con 1.857 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.24,1315,1221,500
482,-9.518212814085523,-77.53106287029311,agente,mantener_recomendacion,420.0,2188,ANCASH,HUARAZ,INDEPENDENCIA,Real,15,1,1,1,"[""Zona con 2.188 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 15 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.26,0.06,1031,1036,144
483,-5.111996500754586,-80.50039766237555,agente,nuevo_punto,0.0,2264,PIURA,PIURA,CASTILLA,Real,0,1,1,1,"[""Zona con 2.264 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.14,1225,1158,332
484,-4.586484463384842,-81.26564289428568,agente,nuevo_punto,0.0,2222,PIURA,TALARA,PARIÃ‘AS,Real,0,1,1,1,"[""Zona con 2.222 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
485,-12.064924995185056,-75.22158025422898,agente,nuevo_punto,0.0,2167,JUNIN,HUANCAYO,EL TAMBO,Real,1005,1,1,1,"[""Zona con 2.167 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 1.005 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
486,-12.240095674308304,-76.91703376205383,agente,nuevo_punto,0.0,2280,LIMA,LIMA,VILLA EL SALVADOR,Real,0,1,1,1,"[""Zona con 2.280 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1167,1107,329
487,-9.940419066331302,-76.25259927925761,agente,nuevo_punto,0.0,2079,HUANUCO,HUANUCO,HUANUCO,Real,0,1,1,1,"[""Zona con 2.079 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.35,0.17,1536,1524,390
488,-6.481921042615884,-76.40839770970638,agente,nuevo_punto,0.0,2271,SAN MARTIN,SAN MARTIN,TARAPOTO,Real,0,1,1,1,"[""Zona con 2.271 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.34,0.29,1559,1490,552
489,-12.0604334393101,-77.01784451116775,agente,nuevo_punto,0.0,2202,LIMA,LIMA,LA VICTORIA,Real,16,1,1,1,"[""Zona con 2.202 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 16 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.21,1076,994,448
490,-8.10337271347467,-79.10279409511452,agente,nuevo_punto,0.0,2361,LA LIBERTAD,TRUJILLO,HUANCHACO,Real,0,1,1,1,"[""Zona con 2.361 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.1,1049,981,243
491,-8.875920323966945,-78.42919499876248,agente,nuevo_punto,0.0,2248,ANCASH,SANTA,CHIMBOTE,Real,0,1,1,1,"[""Zona con 2.248 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.17,1339,1292,397
492,-8.386340733596839,-74.54798115787696,agente,nuevo_punto,0.0,2201,UCAYALI,CORONEL PORTILLO,CALLERIA,Real,0,1,1,1,"[""Zona con 2.201 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
493,-16.596904873014736,-71.84900246569092,agente,nuevo_punto,0.0,1850,AREQUIPA,AREQUIPA,LA JOYA,Real,0,1,1,1,"[""Zona con 1.850 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.21,0.26,0.02,819,1049,65
494,-12.693742817678768,-76.64209535537954,agente,nuevo_punto,0.0,2241,LIMA,CAÃ‘ETE,MALA,Real,0,1,1,1,"[""Zona con 2.241 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
495,-12.024500992310458,-76.92161606883174,agente,nuevo_punto,0.0,2258,LIMA,LIMA,ATE,Real,0,1,1,1,"[""Zona con 2.258 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.24,1315,1221,500
496,-6.76938061861301,-79.87262163380255,agente,nuevo_punto,0.0,2308,LAMBAYEQUE,CHICLAYO,CHICLAYO,Real,0,1,1,1,"[""Zona con 2.308 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.12,1039,965,302
497,-6.4998872661157066,-76.37173925548315,agente,nuevo_punto,0.0,2200,SAN MARTIN,SAN MARTIN,TARAPOTO,Real,808,1,1,1,"[""Zona con 2.200 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 808 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.34,0.29,1559,1490,552
498,-11.485514287315848,-77.30652983817576,agente,nuevo_punto,0.0,2395,LIMA,HUARAL,CHANCAY,Real,0,1,1,1,"[""Zona con 2.395 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.09,1332,1301,231
499,-11.934669874811359,-77.09116141961422,agente,nuevo_punto,0.0,2184,LIMA,LIMA,PUENTE PIEDRA,Real,6,1,1,1,"[""Zona con 2.184 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 6 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.28,0.16,1242,1177,372
500,-5.174878283003956,-80.65161378604641,agente,nuevo_punto,0.0,1946,PIURA,PIURA,PIURA,Real,0,1,1,1,"[""Zona con 1.946 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.15,1040,951,345
501,-11.126189817319442,-77.6181266990733,agente,nuevo_punto,0.0,2148,LIMA,HUAURA,HUACHO,Real,0,1,1,1,"[""Zona con 2.148 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.31,0.32,0.17,1462,1411,400
502,-11.871788092561985,-77.0728321925026,agente,nuevo_punto,0.0,2274,LIMA,LIMA,PUENTE PIEDRA,Real,0,1,1,1,"[""Zona con 2.274 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.28,0.16,1242,1177,372
503,-13.520189098670503,-76.18386467758904,agente,nuevo_punto,0.0,2227,ICA,CHINCHA,EL CARMEN,Real,0,1,1,1,"[""Zona con 2.227 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.18,0.19,0.04,659,637,113
504,-11.889754316061808,-77.02700912472356,agente,mantener_recomendacion,411.0,1973,LIMA,LIMA,CARABAYLLO,Real,0,1,1,1,"[""Zona con 1.973 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.29,0.25,1377,1286,508
505,-11.98856854531082,-76.83455224005155,agente,nuevo_punto,0.0,2060,LIMA,LIMA,LURIGANCHO,Real,0,1,1,1,"[""Zona con 2.060 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.29,0.24,1328,1234,494
506,-14.077142027164932,-75.74854553368806,agente,nuevo_punto,0.0,1922,ICA,ICA,ICA,Real,0,1,1,1,"[""Zona con 1.922 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.24,1207,1099,493
507,-10.663559562199069,-76.25718158603551,agente,nuevo_punto,0.0,2117,PASCO,PASCO,YANACANCHA,Real,0,1,1,1,"[""Zona con 2.117 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.34,0.35,0.2,1586,1543,429
508,-12.020009436435505,-76.96285682983289,agente,nuevo_punto,0.0,2038,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Real,0,1,1,1,"[""Zona con 2.038 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.23,1276,1186,478
509,-5.2018276182536844,-80.62411994537898,agente,nuevo_punto,0.0,2060,PIURA,PIURA,PIURA,Real,0,1,1,1,"[""Zona con 2.060 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.15,1040,951,345
510,-9.078040338339925,-78.59415804276706,agente,nuevo_punto,0.0,2148,ANCASH,SANTA,CHIMBOTE,Real,0,1,1,1,"[""Zona con 2.148 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.17,1339,1292,397
511,-6.4909041543657935,-76.34424541481572,agente,nuevo_punto,0.0,2056,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Real,0,1,1,1,"[""Zona con 2.056 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.34,0.34,0.36,1594,1509,605
512,-12.03348410406037,-76.95369221627708,agente,nuevo_punto,0.0,2126,LIMA,LIMA,SANTA ANITA,Real,0,1,1,1,"[""Zona con 2.126 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.16,1192,1111,369
513,-11.530429846065399,-77.28820061106414,agente,nuevo_punto,0.0,2189,LIMA,HUARAL,CHANCAY,Real,0,1,1,1,"[""Zona con 2.189 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.09,1332,1301,231
514,-11.925686763061446,-77.04992065861308,agente,nuevo_punto,0.0,2052,LIMA,LIMA,COMAS,Real,0,1,1,1,"[""Zona con 2.052 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.3,0.3,0.16,1387,1305,377
515,-12.011026324685595,-76.82080531971783,agente,nuevo_punto,0.0,2024,LIMA,LIMA,ATE,Real,163,1,1,1,"[""Zona con 2.024 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 163 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.24,1315,1221,500
