index,adr_department_name,adr_province_name,adr_district_name,OTROS,OTROS_BBVA,OTROS_BCP,OTROS_IBK,OTROS_NO PARTICIPANTES,OTROS_OTROS,OTROS_SCO,PRODUCTO PN,PRODUCTO PN_BBVA,PRODUCTO PN_BCP,PRODUCTO PN_IBK,PRODUCTO PN_NO PARTICIPANTES,PRODUCTO PN_OTROS,PRODUCTO PN_SCO,PRODUCTO PYME,PRODUCTO PYME_BBVA,PRODUCTO PYME_BCP,PRODUCTO PYME_IBK,PRODUCTO PYME_NO PARTICIPANTES,PRODUCTO PYME_OTROS,PRODUCTO PYME_SCO
1785,PUNO,MELGAR,AYAVARÍ,2872807,2065225,7386430,4370340,79997742,17272855,6503678,121007,12050386,12505440,9421924,36797256,3881114,4329263,661904,555772,1842421,,57129836,13585067,1256935
1786,PUNO,MELGAR,CUPI,296703,84069,117495,3114,9352649,912001,1107,,429775,556112,152085,695708,59214,212739,175311,,45870,,4886708,788459,
1787,PUNO,MELGAR,LLALLI,221171,76158,283054,201741,8883743,1080293,247908,,473663,901613,413847,1361573,41554,35027,85124,58013,672244,,6048636,442715,77027
1788,PUNO,MELGAR,MACARÍ,605826,1212851,1294959,55058,30227518,3508354,28414,,2855073,1625998,800552,3634416,198546,406398,205003,,166863,,15767581,2815388,82800
1789,PUNO,MELGAR,MELGAR,,,6114,,,,,,,6000,,,,,,,,,,,
1790,PUNO,MELGAR,NUÑOA,502891,1156154,1851012,502857,24222223,2809242,196172,4835,2939358,3600062,990452,5440979,168408,272317,137210,144672,340923,,10613392,2191239,
1791,PUNO,MELGAR,ORURILLO,543749,545973,502663,8642,26588373,3063489,244602,15103,1003817,2300113,400603,3400239,118245,735521,124372,,112195,,13127436,2041302,234841
1792,PUNO,MELGAR,SANTA ROSA,199218,525114,1101505,108751,20300371,2212606,269294,,1377343,2153049,381675,3081618,210275,367750,60511,,659694,,10564986,1560426,
1793,PUNO,MELGAR,UMACHIRI,602480,1686484,383601,71781,22777674,2238052,167927,,1774121,1071696,296727,2350468,216295,623943,162639,225000,,,13126574,1948085,
1794,PUNO,MOHO,CONIMA,73745,144166,950951,491252,4783753,2186706,281561,3956,427307,1880067,745534,1040985,69189,582673,43330,198971,411556,,4845857,1751740,
1795,PUNO,MOHO,HUAYRAPATA,26178,62235,2055965,1856261,26150383,1871109,69164,,315526,2555166,1476574,1061974,166032,291126,6694,,212564,,12707908,1811195,
1796,PUNO,MOHO,MOHO,710576,926148,2461689,218633,24816423,8804460,853231,,1939105,5463754,1162428,5665120,795657,618143,198407,,363961,28537,21221392,6357290,59916
1797,PUNO,MOHO,TILALI,105040,68077,122893,1016,7342691,3888771,150744,,508192,648824,185800,1218568,208764,166344,31781,,261004,,8051419,2645221,
1798,PUNO,PUNO,ACORA,780178,12663036,12705616,1290523,226082815,16551134,1666778,3161,13203264,21007480,4974334,14469635,2754593,4783985,205300,1,336973,,34913885,10268424,48867
1799,PUNO,PUNO,AMANTANI,187478,184593,419491,10250,5306883,2578087,892469,,584231,1939174,190140,818481,134967,1231312,19514,,201119,,4643007,1496173,
1800,PUNO,PUNO,ATUNCOLLA,737107,1318415,903028,1497341,22098196,4050724,548998,1399,1827136,1395799,2239792,2144572,410515,1194527,140106,135,28242,,8842020,3187007,
1801,PUNO,PUNO,CAPACHICA,424657,1594571,1050712,606042,23971815,8336966,1813215,,2601673,3302765,1199659,3520703,521999,2107912,99644,,188287,,16793706,5275706,
1802,PUNO,PUNO,CHUCUITO,491269,5177395,2529270,959358,27120241,10231269,2696194,,6731961,5513606,2070522,6152878,914102,2752063,126458,,135988,171234,18450596,6321351,316600
1803,PUNO,PUNO,COATA,241321,1934684,1305740,16810,17635652,5165082,1292710,,2548340,4742459,490345,2320766,924576,1669456,46970,,256578,36643,15339135,2985127,
1804,PUNO,PUNO,HUATA,169675,46044,1779964,1493,14560520,2337197,13263,,1502847,3553348,176470,1393075,312060,262366,10483,,7711,,6038240,1851036,
1805,PUNO,PUNO,MAÑOZO,74984,1072393,1738418,58981,14475628,6863687,476827,,3297197,3073884,961775,3113974,541272,574149,6314,,239796,,7545722,4799115,115600
1806,PUNO,PUNO,PAUCARCOLLA,361904,429711,2608766,861166,19266649,5826327,575576,,1288755,1272242,1816135,3069611,485376,533622,163322,,714836,,8080574,3648848,
1807,PUNO,PUNO,PICHACANI,394266,2712209,774984,809582,17022343,6499360,326613,,3022772,4719620,665982,3423096,452841,319404,60437,200000,108343,,9447211,5648064,
1808,PUNO,PUNO,PLATERÍA,436859,1534086,3445433,174359,16849265,6192007,300238,,2923053,6564769,1479919,6723478,673081,1006802,83264,85452,96012,,11932745,3855195,
1809,PUNO,PUNO,PUNO,10590854,114214741,150150038,88065916,630863680,227457148,127546796,66226,294542490,230296071,255867214,468964313,111962286,137233236,1155425,7644398,14291834,582700,311386464,126309914,8818680
1810,PUNO,PUNO,SAN ANTONIO,48532,315993,181334,1442,1710641,636195,74,,655849,892482,126017,723426,11950,28076,32571,,,,1447685,559556,
1811,PUNO,PUNO,TIQUILLACA,88967,387303,1615376,6103,6873797,3138067,549670,,1086255,1371674,288368,2109308,314350,262291,6241,,35605,,3875683,1384667,
1812,PUNO,PUNO,VILQUE,152033,113150,168435,694126,36026972,4318935,197788,,526714,639952,634160,1469993,150234,246054,38498,,,,5569457,3703971,
1813,PUNO,SAN ANTONIO DE PUTINA,ANANEA,88110,608873,2523643,243134,17126869,7012010,156309,,2628439,6810411,1310178,2603299,344604,128610,59183,345366,1721164,,14004103,4741585,3587
1814,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,88327,2164,119413,89404,3209576,990191,6198590,,170088,1647225,244307,915003,44923,457319,35655,,250000,,3215550,588737,
1815,PUNO,SAN ANTONIO DE PUTINA,PUTINA,208593,1585068,5111856,1759709,24122928,10220719,2621419,,3455154,7176928,2989179,6367583,648796,1481726,75130,277281,1090619,16054,19141955,6866766,307158
1816,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,47315,348829,244592,37348,9289521,2189145,152994,,1042886,3152787,358848,1492794,325247,475009,,,196293,,7819738,1825153,
1817,PUNO,SAN ANTONIO DE PUTINA,SAN ANTONIO DE PUTINA,,,,,202,,,,,,,,,,,,,,,,
1818,PUNO,SAN ANTONIO DE PUTINA,SINA,2693,366,101990,2204,2740949,882316,34557,,184152,354800,268062,575706,52785,28451,,,11884,,2534824,418915,
1819,PUNO,SAN ROMAN,CABANA,150743,809820,814303,425642,16439844,3279071,483012,,1995841,2081494,740130,2385330,310201,579339,25349,,,,7718893,2825211,
1820,PUNO,SAN ROMAN,CABANILLAS,41380,331492,2447160,89121,10183998,4071477,731239,,3296180,5211570,1086790,3612298,1006717,494585,13528,56000,15996,,5169450,2321695,
1821,PUNO,SAN ROMAN,CARACOTO,463644,1283002,5069820,452169,37483278,9853473,2510754,,2477422,5643821,1941603,4574677,794668,1157166,69866,583660,414512,,26907359,7452645,
1822,PUNO,SAN ROMAN,JULIACA,16018233,201087945,248077346,88559222,1132290483,368484510,256489490,15118,319487347,252818993,286663107,413958579,135014350,127273394,2184504,34854499,100790437,6259778,772420201,238988931,21521202
1823,PUNO,SAN ROMAN,SAN MIGUEL,62104,848270,1278756,473684,17640371,5450685,852444,,9708477,3060158,3353506,5277154,1027401,2335413,20576,482050,2034733,48282,12554240,4084576,549679
1824,PUNO,SAN ROMAN,SAN ROMAN,2311,,657510,1806,510405,94585,,,100,25234,90600,228422,12200,,,,560269,,181230,21261,
1825,PUNO,SANDIA,ALTO INAMBARI,60247,665674,197601,403351,11688668,2184605,67049,,589372,892195,475701,1707421,300753,130758,5198,,46583,,19717846,1357318,1159
1826,PUNO,SANDIA,CUYOCUYO,140670,50625,1139350,1087307,21177046,12689500,335628,,815722,3257870,1536446,3083159,514385,648052,26298,,506115,,24210788,8372155,8054
1827,PUNO,SANDIA,LIMBANI,65969,147514,1342174,19336,5530040,2297046,22791,,488363,1540732,435549,1398099,152738,111875,9507,,453857,,5004781,1596792,
1828,PUNO,SANDIA,PATAMBUCO,24246,966,886854,2956,9235514,1286756,14981,,126179,1119688,294724,1718172,169384,177903,439,,30639,,4034242,760228,
1829,PUNO,SANDIA,PHARA,267178,159909,1503534,57244,7875452,2688047,451725,35051,591092,1726348,1125310,1719799,322910,549047,20040,85326,93013,,7912596,1914365,85014
1830,PUNO,SANDIA,QUIACA,18870,80713,1654227,782,3009074,2391829,2603499,,625272,751441,56389,794946,340321,8558,21178,,1445615,,3747590,1775384,388643
1831,PUNO,SANDIA,SAN JUAN DEL ORO,82857,83812,486602,75092,6661538,2240761,399242,,340707,1592730,959484,2922201,1171718,112273,,,40197,,6291250,927010,
1832,PUNO,SANDIA,SAN PEDRO DE PUTÍNA PUNCO,79369,91763,963414,67835,16221002,3829734,161054,,429290,2492610,385291,2130317,546712,269810,27340,,341960,,17287305,2232452,
1833,PUNO,SANDIA,SANDIA,35510,1754636,864550,430841,31516005,2573407,172178,,2295945,2027377,1314791,6699560,1587030,832380,,,185380,,29453925,2392329,
1834,PUNO,SANDIA,YANAHUAYA,26758,52922,33443,760214,3325848,947451,83,,293440,190472,787393,694232,167753,23940,748,,84902,,3931234,473300,
1835,PUNO,YUNGUYO,ANAPIA,16836,577,71325,1005,690797,479202,1402,,160581,410033,84881,388085,5722,,6205,,,,570466,412021,
1836,PUNO,YUNGUYO,COPANI,292588,14141,1166229,122692,7375249,5459151,406323,3479,624090,1593772,240195,1459564,515582,124294,44937,,49073,,7528862,2386868,104995
1837,PUNO,YUNGUYO,CUTURAPI,67636,410410,416560,34010,3346194,3162864,407697,,367670,271703,152803,447461,311109,151747,13271,119134,131537,,1862611,1343046,
1838,PUNO,YUNGUYO,OLLARAYA,90437,1274425,2237881,1266866,2605825,1964010,1033415,,807117,1914092,958304,613306,55917,780312,20503,,23994,,2163218,860964,49517
1839,PUNO,YUNGUYO,TINICACHI,57185,2188990,1063267,152,2950967,1447937,3572167,,1593421,459426,5160,367750,6221,680777,,10769,398840,,2019585,921856,99439
1840,PUNO,YUNGUYO,UNICACHI,28852,17976,1510130,606690,1832994,2974951,413368,,212048,2539483,717229,576911,368411,304197,9476,,29975,,1882704,1210331,
1841,PUNO,YUNGUYO,YUNGUYO,1444849,2954611,8412469,1710038,66637495,43228571,7615735,34814,6678516,13494573,3680481,18079633,2764574,3452679,430659,0,2488746,55710,51086116,22768740,2061063
1842,SAN MARTIN,BELLAVISTA,ALTO BIAVO,64914,1069019,1751317,143497,37013867,1029120,1105073,,2650667,2262358,685781,2300832,445311,1556671,20925,555223,469699,,7175433,1136750,
1843,SAN MARTIN,BELLAVISTA,BAJO BIAVO,71738,5588014,467521,1360908,55507632,1274677,533209,,5429839,2185662,1167685,3243376,874042,590850,24626,435430,42101,,14793474,1143624,75555
1844,SAN MARTIN,BELLAVISTA,BELLAVISTA,615583,63890263,19387164,3873942,160612768,10199871,13870218,,39520016,13055876,10758539,26726737,5556684,4378131,296636,5960172,3907375,85831,44062633,9005981,1553142
1845,SAN MARTIN,BELLAVISTA,HUALLAGA,6110,2012296,115263,48196,9870732,409685,109368,,1505133,531190,6002,636913,149734,74058,538,0,34518,,2325032,487240,
1846,SAN MARTIN,BELLAVISTA,SAN PABLO,101134,4924040,3553127,1701157,33905612,2233197,522332,,5927839,3060272,2878982,4125340,1264287,952746,75105,489987,698258,,10086291,1764789,
1847,SAN MARTIN,BELLAVISTA,SAN RAFAEL,117182,8768876,5492097,272190,37910138,1414760,726482,,8378339,4996311,399218,3260332,442533,685277,43844,234413,823917,,11866621,1891803,52105
1848,SAN MARTIN,EL DORADO,AGUA BLANCA,51848,30726,1002735,112936,7266352,204386,231786,,729849,2716510,714014,975396,260004,235130,418,,,,1782637,110175,
1849,SAN MARTIN,EL DORADO,SAN JOSÉ DE SISA,100880,10030705,10058718,3223465,53328542,6180071,2851320,,6169837,7748845,6697581,10857327,2852563,3450408,9015,2228077,3120642,,15322099,4163285,
1850,SAN MARTIN,EL DORADO,SAN MARTÍN,24768,904568,2013806,286260,23771227,1782522,786015,,2288259,1621723,876629,2032823,645676,887778,24768,619314,782082,,8058755,1699738,
1851,SAN MARTIN,EL DORADO,SANTA ROSA,19319,15034,688130,39421,13143976,938553,56110,,819214,896360,456213,1460590,574112,316976,3031,,791,,3721338,983697,
1852,SAN MARTIN,EL DORADO,SHATOJA,2176,33949,22912,430696,5500540,457496,91837,,829951,428845,1052691,940967,365876,279819,806,,117624,,2191520,243181,
1853,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,4475,86961,95697,10907,8592999,734049,26164,,596290,621925,150988,996900,279414,151376,1168,,79489,,1608853,396051,
1854,SAN MARTIN,HUALLAGA,EL ESLABÓN,10988,270996,653835,59357,11253403,486666,48623,,1424325,1644140,349249,1697963,418808,378256,1862,,189920,,1863523,622096,
1855,SAN MARTIN,HUALLAGA,HUALLAGA,,,,,663,,,,,,,,,,,,,,,,
1856,SAN MARTIN,HUALLAGA,PISCOYACU,14234,2043440,371408,66728,17189803,779656,242742,,1046927,525737,279951,1983313,355351,264533,,,192586,,4036269,757740,
1857,SAN MARTIN,HUALLAGA,SACANCHE,20177,698399,1989096,90489,11478297,734359,30347,,1888319,1281560,570233,1842923,460548,441854,,,18558,,2044147,433302,
1858,SAN MARTIN,HUALLAGA,SAPOSOA,178077,3677731,5254958,1184114,72635745,5431570,3491251,,11341220,4787930,5107521,14444685,2021111,2460834,40139,489608,2459976,,12967644,4244416,95094
1859,SAN MARTIN,HUALLAGA,TIINGO DE SAPOSOA,623,118912,1293854,12584,6228928,124135,6240,,681751,299988,52080,745655,98751,35821,623,,,,683846,26922,
1860,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,32319,13992747,4330002,852728,37091978,3249187,752712,,1818158,3303624,1206495,4267710,1598333,1003126,10572,274225,1865538,,9127090,2688480,298295
1861,SAN MARTIN,LAMAS,BARRANQUITA,22975,143533,188918,92115,17840349,732378,148962,,950685,1064997,489565,1363318,527761,348599,3271,,57294,,5227574,647968,112732
1862,SAN MARTIN,LAMAS,CAYNARACHI,69527,184272,4422185,295055,31115595,2360451,344648,,3284738,3963145,1035950,2920107,497559,914028,36638,188337,721872,,9731524,1332903,
1863,SAN MARTIN,LAMAS,CUÑUMBUQUI,33168,862349,1527058,682259,19152788,2362071,339094,,1702284,2505680,1408728,2909576,829752,243251,,61138,370858,,4796716,1566241,148857
1864,SAN MARTIN,LAMAS,LAMAS,188984,5356646,4666609,3890591,38156667,6277069,2673554,,12359731,10597461,12502186,24054715,5095240,5166190,45097,147503,722354,,6985839,3414883,164607
1865,SAN MARTIN,LAMAS,PINTO RECODO,27091,79578,2299665,115526,13275705,5177897,212368,,699516,3400801,937059,2076936,1153789,1017803,,0,93132,,3315608,788378,22678
1866,SAN MARTIN,LAMAS,RUMISAPA,6086,22976,2722855,75277,4375582,1112867,337242,,847636,3153102,939940,1716157,334008,828433,,,9838,,1715944,699043,94902
1867,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,24808,3432,99326,7280,2302151,542114,14026,,547893,511178,227525,881498,310547,130143,,,,,424511,585141,
1868,SAN MARTIN,LAMAS,SHANAO,44803,340486,2647442,464869,4640550,1465005,88921,,1108979,4353337,1051750,1531130,534043,583582,,,306684,,988798,700885,8223
1869,SAN MARTIN,LAMAS,TABALOSOS,107184,535937,4951768,1725075,26618853,3562206,1815536,,1755261,6868989,3888031,6140741,1912285,1998060,9929,,176155,,6018965,1992619,350
1870,SAN MARTIN,LAMAS,ZAPATERO,51373,43515,287745,50473,20555672,1522250,122957,,1030456,1392796,477490,2160320,561621,413130,17014,,190946,,6115812,1088123,
1871,SAN MARTIN,MARISCAL CACERES,CANPANILLA,86767,3297717,1762973,124668,48938728,3725491,1459427,,3548017,2332151,454694,3575880,1086952,1707772,75385,83271,368472,,10057307,3613339,160721
1872,SAN MARTIN,MARISCAL CACERES,HUICUNGO,44754,790771,400546,613703,20807532,3048115,2902275,,3271805,4748526,1238165,2691875,865452,1202542,732,,305211,,3528439,2384491,
1873,SAN MARTIN,MARISCAL CACERES,JUANJUI,1117164,52465410,40320925,7742404,226105525,23821616,20037068,,64034518,32251605,25369419,67202812,14075817,13620013,320631,10796976,9808191,40507,43523407,15626020,2093391
1874,SAN MARTIN,MARISCAL CACERES,MARISCAL CACERES,,,7,,106,,,,,200,,,,,,,,,3160,,
1875,SAN MARTIN,MARISCAL CACERES,PACHIZA,11387,113480,163875,351982,19047686,1450122,42600,,1234889,1188064,567654,1511630,717660,246593,16184,,100798,,2892777,487050,
1876,SAN MARTIN,MARISCAL CACERES,PAJARILLO,17534,40012,445850,1106280,23616356,1068336,250031,,1723035,2111332,1307202,1822914,398008,163753,13482,148285,83241,,4757477,894728,10498
1877,SAN MARTIN,MOYOBAMBA,CALZADA,45496,1854549,2415504,377948,20719420,1749815,1736250,,3757790,2529732,1114479,5282684,1068996,2592697,7075,,503146,,4134789,711537,441350
1878,SAN MARTIN,MOYOBAMBA,HABANA,93912,472068,84722,290581,12094215,376745,399329,,989635,698859,531306,1380354,276865,1015226,75504,,42900,,4167155,291532,
1879,SAN MARTIN,MOYOBAMBA,JEPELACIO,73424,1071108,957281,154231,42334831,3482228,1237618,,3153950,2766088,1291275,5881350,1329453,2222573,34141,12736,500831,,11260000,2663675,214863
1880,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,2390836,75792591,100679078,31834059,487094470,47295696,88614150,,135161497,97674572,78009993,159979573,43531376,83758342,466899,9909534,32493388,1612612,105910695,29484684,4643679
1881,SAN MARTIN,MOYOBAMBA,SORITOR,280006,8107643,9211186,1950257,105471747,8482627,3683402,,13597064,13618686,6705538,16463955,3680593,3950947,167463,1612929,2851444,40508,25097661,6675803,924748
1882,SAN MARTIN,MOYOBAMBA,YANTALO,59279,2203511,504830,51874,10702706,1359875,433641,,2906660,1392988,771984,2294619,517445,672277,,,396733,,2924595,887083,
1883,SAN MARTIN,PICOTA,BUENOS AIRES,15304,218429,1264894,117301,14859717,821549,68880,,543533,833370,468518,1436364,390270,690297,6569,122584,4524,,4302018,714415,
1884,SAN MARTIN,PICOTA,CASPISAPA,15185,4396084,7037852,816154,8408357,901713,5799,,925453,6956078,1081127,1285339,359712,222981,,,135372,,2244564,745478,
1885,SAN MARTIN,PICOTA,PICOTA,371669,13693650,12368695,1270750,58658049,7118125,3949176,,7821082,10466664,9778788,16073425,3917078,3826190,3516,214521,2572541,,11032322,3075289,1026451
1886,SAN MARTIN,PICOTA,PILLUANA,15667,7604,240320,10756,2308143,552821,75533,,133617,734060,165097,527648,282502,88835,1976,,17862,,492787,243716,
1887,SAN MARTIN,PICOTA,PUCACACA,24390,1295681,4774401,176945,11993116,1058719,820399,,3230631,3960839,1730290,2712296,642688,359378,,,12204,,1650528,634941,
1888,SAN MARTIN,PICOTA,SAN CRISTOBAL,13410,737659,106807,5555,3723403,291045,29851,,199500,675377,398842,558241,190986,73979,,45390,4493,,875759,199073,
1889,SAN MARTIN,PICOTA,SAN HILARION,113528,13384854,8167322,1118353,36472457,2967009,1498100,,4894325,4036093,2489542,3011405,590827,426289,88029,2119529,344139,,10749195,2888509,528523
1890,SAN MARTIN,PICOTA,SHAMBOYACU,7199,198436,573215,50934,22623198,1338874,1025119,,1580763,804499,644144,1693776,422565,964847,5018,80440,64325,,5097813,1791452,
1891,SAN MARTIN,PICOTA,TINGO DE PONASA,8180,10752,162109,23830,19508844,1028941,186492,,1325417,1867620,828316,1890434,388120,351432,30394,,53221,,6043501,965089,
1892,SAN MARTIN,PICOTA,TRES UNIDOS,20884,1730961,1649157,100791,15939201,1735098,1081290,,1773331,1144049,547349,1210436,311328,1240055,696,,335936,,5493014,1071351,
1893,SAN MARTIN,RIOJA,AWAJUN,80120,207971,7906859,42251,31973458,4928533,996262,,922394,3133015,687093,4844483,1484452,499507,21613,37784,879039,,11500088,2537238,505267
1894,SAN MARTIN,RIOJA,ELIAS SOPLINVARGAS,86882,2710367,4131056,552664,67048687,8184205,3225091,,3200117,8890813,1631307,6955293,1489072,2017964,30863,864897,2942410,,19335776,6594379,452823
1895,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,714146,42776501,43527753,2857195,376107757,28090802,31021286,,29310471,30790828,10967847,38830305,8403435,11587719,345918,5727830,22274745,76891,96133274,25567383,4121835
1896,SAN MARTIN,RIOJA,PARDO MIGUEL,255324,6998539,10380586,72974,55952397,6931773,3152425,,5725775,5798691,1009864,8282958,2007849,3218967,236553,365037,3273529,,12244624,4454608,850331
1897,SAN MARTIN,RIOJA,POSIC,14959,474276,414857,6834,22386689,1080629,840807,,745897,812762,324962,1339387,198449,1236963,9506,,477143,,5175042,641415,
1898,SAN MARTIN,RIOJA,RIOJA,670690,35806125,33290508,7611615,166220534,16364138,21551221,,51632962,39322975,21387487,48354504,13516942,23904814,94699,3334415,11487375,10441,37630975,11654401,1884397
1899,SAN MARTIN,RIOJA,SAN FERNANDO,11163,1927622,630910,8424,39038681,1221149,303590,,429510,2048320,280690,2160396,332397,636626,,384897,284440,,10655136,1348420,8909
1900,SAN MARTIN,RIOJA,YORONGOS,15884,1722785,1479144,11463,10994805,809513,198404,,2140566,2560462,254302,1714696,231579,277357,,39356,248734,,2733721,1086183,
1901,SAN MARTIN,RIOJA,YURACYACU,32749,4828171,7754637,1366417,41767552,3263589,3374036,,3357012,10993158,1772948,4219801,989690,3720304,4101,305747,560015,,11860631,2027660,
1902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,6213,29574,77826,58373,3499072,678777,49029,,381643,53402,581364,909163,181714,440037,,124095,,,745567,578216,
